customer_id,total_transactions,total_amount,avg_transaction_amount
CUST4443,28,1649721.6600000001,58918.63071428572
CUST4444,23,962545.39,41849.79956521739
CUST4445,24,1038987.29,43291.137083333335
CUST4446,15,707122.76,47141.51733333334
CUST4447,21,769528.13,36644.19666666667
CUST4448,18,1200096.74,66672.04111111112
CUST4449,28,1270718.34,45382.79785714286
CUST445,15,792679.9500000001,52845.33
CUST4450,16,761754.9500000001,47609.684375000004
CUST4451,19,994222.83,52327.51736842105
CUST4452,24,1111839.14,46326.63083333333
CUST4453,25,1203054.97,48122.1988
CUST4454,25,1275122.94,51004.9176
CUST4455,18,722463.38,40136.85444444444
CUST4456,22,1185725.5,53896.61363636364
CUST4457,24,1380287.41,57511.97541666666
CUST4458,28,1562796.56,55814.16285714286
CUST4459,23,1220640.83,53071.340434782614
CUST446,24,1368920.9,57038.37083333333
CUST4460,22,1007252.08,45784.185454545455
CUST4461,17,604170.0599999999,35539.41529411764
CUST4462,15,827244.99,55149.666
CUST4463,10,449627.89,44962.789000000004
CUST4464,13,642706.64,49438.97230769231
CUST4465,22,1086303.93,49377.45136363636
CUST4466,24,1272674.79,53028.11625
CUST4467,31,1638503.1,52854.93870967742
CUST4468,15,802616.17,53507.74466666667
CUST4469,20,931722.45,46586.1225
CUST447,17,883643.62,51979.03647058824
CUST4470,22,1072402.6199999999,48745.57363636363
CUST4471,21,984020.65,46858.12619047619
CUST4472,28,1448624.52,51736.590000000004
CUST4473,20,1144967.85,57248.3925
CUST4474,15,582846.17,38856.41133333334
CUST4475,21,1220958.6,58140.885714285716
CUST4476,23,1109205.63,48226.33173913043
CUST4477,21,1141481.21,54356.248095238094
CUST4478,14,718361.76,51311.55428571429
CUST4479,18,905964.21,50331.345
CUST448,16,824355.23,51522.201875
CUST4480,20,997148.24,49857.412
CUST4481,19,1075586.5,56609.81578947369
CUST4482,22,1216290.14,55285.91545454545
CUST4483,16,884342.73,55271.420625
CUST4484,17,907417.09,53377.47588235294
CUST4485,14,819819.58,58558.54142857143
CUST4486,10,623265.67,62326.567
CUST4487,17,745750.21,43867.659411764704
CUST4488,13,494557.61,38042.89307692308
CUST4489,19,620634.4,32664.968421052632
CUST449,23,1252601.93,54460.95347826087
CUST4490,26,1315180.05,50583.84807692308
CUST4491,17,940048.17,55296.95117647059
CUST4492,18,680867.7100000001,37825.98388888889
CUST4493,14,619852.23,44275.15928571428
CUST4494,18,829468.8200000001,46081.601111111115
CUST4495,13,629635.49,48433.49923076923
CUST4496,14,517829.77,36987.84071428572
CUST4497,25,1369567.43,54782.697199999995
CUST4498,20,1088711.2,54435.56
CUST4499,13,619072.02,47620.92461538462
CUST45,20,1003236.52,50161.826
CUST450,8,445385.31,55673.16375
CUST4500,25,1603086.98,64123.4792
CUST4501,21,955601.49,45504.83285714286
CUST4502,20,1050214.15,52510.7075
CUST4503,17,946222.65,55660.15588235294
CUST4504,19,1100461.39,57919.020526315784
CUST4505,19,1087939.65,57259.981578947365
CUST4506,17,704183.76,41422.57411764706
CUST4507,17,893237.4400000001,52543.37882352941
CUST4508,25,1302838.3699999999,52113.534799999994
CUST4509,15,759723.05,50648.20333333334
CUST451,21,969962.17,46188.67476190477
CUST4510,29,1880197.84,64834.40827586207
CUST4511,20,787657.61,39382.8805
CUST4512,24,1153405.4,48058.55833333333
CUST4513,20,1009368.61,50468.4305
CUST4514,18,1016143.02,56452.39
CUST4515,17,900798.02,52988.11882352941
CUST4516,19,888494.28,46762.85684210526
CUST4517,18,781267.76,43403.764444444445
CUST4518,20,1269762.0899999999,63488.104499999994
CUST4519,17,884988.87,52058.16882352941
CUST452,17,959345.85,56432.10882352941
CUST4520,21,1122722.52,53462.97714285714
CUST4521,19,1025143.0800000001,53954.89894736843
CUST4522,16,751855.87,46990.991875
CUST4523,20,792404.61,39620.2305
CUST4524,22,829017.41,37682.60954545455
CUST4525,18,789759.82,43875.54555555555
CUST4526,21,915153.7,43578.747619047615
CUST4527,20,1083673.05,54183.652500000004
CUST4528,20,1135465.39,56773.269499999995
CUST4529,24,1348607.54,56191.980833333335
CUST453,20,905046.9,45252.345
CUST4530,20,1049501.98,52475.099
CUST4531,20,931825.16,46591.258
CUST4532,19,1154402.91,60758.04789473684
CUST4533,22,1077967.47,48998.52136363636
CUST4534,14,502942.79,35924.485
CUST4535,20,1049175.9,52458.795
CUST4536,25,1274663.8900000001,50986.55560000001
CUST4537,13,775853.9199999999,59681.07076923076
CUST4538,17,816662.22,48038.95411764706
CUST4539,18,694417.45,38578.74722222222
CUST454,24,1379710.03,57487.917916666665
CUST4540,22,1416427.28,64383.05818181818
CUST4541,29,1242672.48,42850.77517241379
CUST4542,19,1016482.89,53499.09947368421
CUST4543,19,1026862.1,54045.37368421053
CUST4544,19,1053628.04,55454.10736842106
CUST4545,19,691869.17,36414.16684210527
CUST4546,22,1067775.34,48535.24272727273
CUST4547,25,1226400.79,49056.0316
CUST4548,17,1020173.28,60010.19294117647
CUST4549,19,860485.01,45288.68473684211
CUST455,20,850963.97,42548.1985
CUST4550,12,646253.84,53854.486666666664
CUST4551,22,1161136.6,52778.93636363637
CUST4552,29,1433481.44,49430.39448275862
CUST4553,29,1755396.91,60530.92793103448
CUST4554,18,735265.8,40848.100000000006
CUST4555,21,1096590.01,52218.571904761906
CUST4556,18,845586.9,46977.05
CUST4557,21,996364.8200000001,47445.943809523815
CUST4558,15,751716.01,50114.40066666667
CUST4559,12,598625.58,49885.465
CUST456,19,866527.55,45606.71315789474
CUST4560,25,1269048.78,50761.9512
CUST4561,12,681269.33,56772.44416666666
CUST4562,16,829445.2899999999,51840.330624999995
CUST4563,19,1102252.48,58013.28842105263
CUST4564,15,904294.4400000001,60286.296
CUST4565,18,992771.21,55153.95611111111
CUST4566,15,699325.13,46621.67533333333
CUST4567,16,738908.13,46181.758125
CUST4568,24,822120.54,34255.0225
CUST4569,17,959958.75,56468.16176470588
CUST457,15,919267.17,61284.478
CUST4570,24,1279667.9,53319.49583333333
CUST4571,22,1076833.35,48946.97045454546
CUST4572,20,860388.37,43019.4185
CUST4573,15,742419.9299999999,49494.662
CUST4574,27,1189809.64,44067.0237037037
CUST4575,19,917284.3,48278.121052631584
CUST4576,16,820170.79,51260.674375
CUST4577,21,908412.71,43257.748095238094
CUST4578,17,889576.56,52328.032941176476
CUST4579,18,739961.21,41108.95611111111
CUST458,19,930498.49,48973.604736842106
CUST4580,21,1002344.95,47730.711904761905
CUST4581,15,714483.4400000001,47632.22933333334
CUST4582,28,1374167.41,49077.407499999994
CUST4583,21,1276471.03,60784.33476190476
CUST4584,33,1453902.6,44057.65454545455
CUST4585,20,1114348.09,55717.404500000004
CUST4586,24,1220449.7,50852.07083333333
CUST4587,12,461149.48,38429.12333333333
CUST4588,23,1035424.85,45018.47173913044
CUST4589,25,1194069.12,47762.764800000004
CUST459,26,1235934.29,47535.934230769235
CUST4590,14,639663.68,45690.26285714286
CUST4591,15,833278.0599999999,55551.87066666666
CUST4592,21,1037908.86,49424.23142857143
CUST4593,22,1028063.77,46730.171363636364
CUST4594,17,870910.54,51230.031764705884
CUST4595,23,1146798.24,49860.79304347826
CUST4596,18,813661.17,45203.39833333334
CUST4597,21,1004837.04,47849.38285714286
CUST4598,24,1293638.97,53901.62375
CUST4599,22,752746.12,34215.73272727273
CUST46,28,1436625.94,51308.069285714286
CUST460,14,688236.65,49159.760714285716
CUST4600,19,848452.58,44655.39894736842
CUST4601,21,1020381.43,48589.59190476191
CUST4602,27,1220714.52,45211.64888888889
CUST4603,29,1591103.34,54865.63241379311
CUST4604,20,793888.01,39694.4005
CUST4605,22,798102.28,36277.376363636366
CUST4606,18,905628.36,50312.68666666667
CUST4607,15,456656.24,30443.749333333333
CUST4608,23,1066604.46,46374.10695652174
CUST4609,17,714552.51,42032.50058823529
CUST461,16,622327.58,38895.47375
CUST4610,21,1165160.73,55483.84428571429
CUST4611,16,797562.77,49847.673125
CUST4612,15,756878.4,50458.560000000005
CUST4613,26,1301838.71,50070.719615384616
CUST4614,19,1096132.61,57691.19
CUST4615,19,729212.42,38379.60105263158
CUST4616,23,1440638.5,62636.45652173913
CUST4617,17,791969.79,46586.45823529412
CUST4618,15,591676.36,39445.09066666666
CUST4619,21,774745.1,36892.62380952381
CUST462,18,1083876.0,60215.333333333336
CUST4620,17,769504.0700000001,45264.94529411765
CUST4621,28,1407658.5,50273.517857142855
CUST4622,8,535855.67,66981.95875
CUST4623,27,1260239.47,46675.53592592593
CUST4624,30,1816501.28,60550.04266666667
CUST4625,29,1224507.6300000001,42224.40103448276
CUST4626,20,926797.77,46339.8885
CUST4627,31,1369930.83,44191.3170967742
CUST4628,21,1164329.34,55444.25428571429
CUST4629,19,1079984.59,56841.29421052632
CUST463,19,1127995.64,59368.191578947364
CUST4630,20,1367832.9,68391.64499999999
CUST4631,16,877600.11,54850.006875
CUST4632,18,993768.68,55209.37111111111
CUST4633,24,1198579.66,49940.81916666666
CUST4634,21,800830.13,38134.7680952381
CUST4635,16,842769.03,52673.064375
CUST4636,14,875200.79,62514.342142857146
CUST4637,7,264554.69,37793.52714285714
CUST4638,14,725350.11,51810.72214285714
CUST4639,25,1233113.78,49324.5512
CUST464,20,1002791.14,50139.557
CUST4640,24,1150023.53,47917.64708333334
CUST4641,23,846468.87,36802.99434782609
CUST4642,19,1097793.26,57778.59263157895
CUST4643,24,1455598.5,60649.9375
CUST4644,24,1211530.26,50480.4275
CUST4645,25,1217698.42,48707.936799999996
CUST4646,20,1099730.49,54986.5245
CUST4647,15,549498.65,36633.24333333333
CUST4648,20,985124.32,49256.216
CUST4649,16,826554.88,51659.68
CUST465,20,918718.89,45935.9445
CUST4650,23,910812.67,39600.55086956522
CUST4651,16,725561.42,45347.58875
CUST4652,28,1630911.78,58246.849285714285
CUST4653,18,772813.55,42934.086111111115
CUST4654,24,1261274.77,52553.11541666667
CUST4655,26,1397012.11,53731.235
CUST4656,19,986144.11,51902.32157894737
CUST4657,21,1049629.89,49982.37571428571
CUST4658,21,1039493.08,49499.67047619048
CUST4659,29,1171533.91,40397.721034482754
CUST466,20,1148086.56,57404.328
CUST4660,23,1418719.29,61683.44739130435
CUST4661,22,1086170.82,49371.40090909091
CUST4662,24,677252.7,28218.8625
CUST4663,26,1077067.98,41425.691538461535
CUST4664,19,922238.36,48538.861052631575
CUST4665,20,876896.98,43844.849
CUST4666,19,1061613.17,55874.37736842105
CUST4667,22,985944.07,44815.63954545454
CUST4668,11,694591.12,63144.64727272727
CUST4669,21,899601.35,42838.159523809525
CUST467,14,965751.51,68982.25071428572
CUST4670,39,1756466.22,45037.595384615386
CUST4671,17,742355.72,43667.983529411766
CUST4672,17,828237.07,48719.82764705882
CUST4673,22,1330675.43,60485.24681818182
CUST4674,25,1447821.47,57912.8588
CUST4675,20,1143253.1,57162.655000000006
CUST4676,15,741682.04,49445.469333333334
CUST4677,18,796493.82,44249.65666666666
CUST4678,16,753756.97,47109.810625
CUST4679,22,1152523.95,52387.45227272727
CUST468,23,973665.25,42333.27173913043
CUST4680,16,724754.27,45297.141875
CUST4681,16,688462.59,43028.911875
CUST4682,18,842924.48,46829.137777777774
CUST4683,26,1206669.78,46410.376153846155
CUST4684,13,497932.62,38302.50923076923
CUST4685,20,1062524.48,53126.224
CUST4686,18,836039.9,46446.66111111111
CUST4687,19,1044144.88,54954.99368421052
CUST4688,28,1563210.38,55828.94214285714
CUST4689,19,864966.08,45524.530526315786
CUST469,25,1189767.84,47590.7136
CUST4690,25,1313032.04,52521.2816
CUST4691,18,951233.26,52846.292222222226
CUST4692,26,1156308.31,44473.396538461544
CUST4693,17,872277.8,51310.458823529414
CUST4694,17,711887.84,41875.75529411765
CUST4695,25,1199278.89,47971.1556
CUST4696,23,1152010.7,50087.421739130434
CUST4697,17,945407.59,55612.211176470584
CUST4698,19,833281.25,43856.90789473684
CUST4699,17,1011972.1,59527.77058823529
CUST47,20,1061512.01,53075.6005
CUST470,14,655663.35,46833.09642857143
CUST4700,19,840355.27,44229.22473684211
CUST4701,24,1116476.09,46519.83708333334
CUST4702,20,922362.37,46118.1185
CUST4703,19,1060783.84,55830.728421052634
CUST4704,14,674013.35,48143.81071428571
CUST4705,27,1450673.96,53728.665185185186
CUST4706,23,1006874.66,43777.15913043478
CUST4707,26,1228530.77,47251.183461538465
CUST4708,25,1422961.45,56918.458
CUST4709,19,1069195.81,56273.46368421053
CUST471,19,1304166.76,68640.35578947369
CUST4710,16,867099.64,54193.7275
CUST4711,16,760910.15,47556.884375
CUST4712,17,561590.57,33034.739411764705
CUST4713,22,1105292.61,50240.57318181819
CUST4714,22,1226503.44,55750.156363636364
CUST4715,16,798767.25,49922.953125
CUST4716,22,1204899.03,54768.137727272726
CUST4717,16,663989.15,41499.321875
CUST4718,18,1147792.75,63766.26388888889
CUST4719,19,975418.11,51337.795263157896
CUST472,14,808441.9,57745.85
CUST4720,19,869596.56,45768.240000000005
CUST4721,14,579295.31,41378.236428571436
CUST4722,18,1018059.73,56558.87388888889
CUST4723,21,807688.47,38461.35571428571
CUST4724,15,742439.15,49495.943333333336
CUST4725,28,1343323.55,47975.84107142857
CUST4726,20,898389.8099999999,44919.4905
CUST4727,27,1449736.9,53693.95925925925
CUST4728,17,589387.49,34669.852352941176
CUST4729,25,1259100.22,50364.008799999996
CUST473,24,1229052.54,51210.5225
CUST4730,18,851315.03,47295.279444444444
CUST4731,18,761483.6,42304.64444444444
CUST4732,22,1149520.0,52250.90909090909
CUST4733,18,935042.86,51946.82555555555
CUST4734,18,845015.29,46945.29388888889
CUST4735,14,633283.34,45234.52428571428
CUST4736,20,1173139.23,58656.9615
CUST4737,15,757415.75,50494.38333333333
CUST4738,18,938266.07,52125.89277777777
CUST4739,22,1021859.11,46448.141363636365
CUST474,20,971629.1,48581.455
CUST4740,19,1007577.64,53030.40210526316
CUST4741,15,786990.49,52466.032666666666
CUST4742,26,1014350.89,39013.49576923077
CUST4743,15,718313.81,47887.58733333334
CUST4744,12,578043.46,48170.28833333333
CUST4745,16,876857.46,54803.59125
CUST4746,30,1591810.16,53060.33866666666
CUST4747,17,962683.4400000001,56628.437647058825
CUST4748,26,1527582.1400000001,58753.15923076923
CUST4749,17,936609.78,55094.69294117647
CUST475,14,780728.32,55766.30857142857
CUST4750,21,905600.52,43123.834285714285
CUST4751,20,985161.3099999999,49258.0655
CUST4752,17,663870.0,39051.17647058824
CUST4753,15,761091.86,50739.45733333333
CUST4754,19,881008.77,46368.88263157895
CUST4755,12,575689.78,47974.14833333334
CUST4756,18,1097532.07,60974.003888888896
CUST4757,20,1049866.78,52493.339
CUST4758,19,1021346.66,53755.08736842105
CUST4759,14,787150.15,56225.010714285716
CUST476,27,1389200.39,51451.86629629629
CUST4760,18,874375.96,48576.44222222222
CUST4761,15,773315.8400000001,51554.38933333334
CUST4762,19,948580.54,49925.29157894737
CUST4763,17,893924.41,52583.788823529416
CUST4764,31,1679877.33,54189.59129032258
CUST4765,17,951236.25,55955.07352941176
CUST4766,27,1348705.92,49952.07111111111
CUST4767,21,1203338.09,57301.81380952381
CUST4768,27,1356652.94,50246.405185185184
CUST4769,18,660724.05,36706.89166666667
CUST477,25,1323791.72,52951.6688
CUST4770,26,1413840.35,54378.475000000006
CUST4771,25,1253146.65,50125.865999999995
CUST4772,19,1139785.1400000001,59988.69157894738
CUST4773,21,927245.8200000001,44154.56285714286
CUST4774,18,863403.58,47966.86555555555
CUST4775,23,1169979.4,50868.66956521739
CUST4776,22,1000742.59,45488.299545454545
CUST4777,17,736637.29,43331.605294117646
CUST4778,18,727210.86,40400.60333333333
CUST4779,25,1427429.9,57097.195999999996
CUST478,18,696752.14,38708.45222222222
CUST4780,23,1130944.29,49171.49086956522
CUST4781,29,1382129.66,47659.643448275856
CUST4782,22,1032065.85,46912.08409090909
CUST4783,21,1134102.67,54004.88904761904
CUST4784,13,744968.25,57305.25
CUST4785,19,1094836.2,57622.95789473684
CUST4786,20,868856.77,43442.8385
CUST4787,23,1113646.06,48419.39391304348
CUST4788,18,923166.17,51287.00944444445
CUST4789,21,1031807.24,49133.678095238094
CUST479,24,1323665.49,55152.72875
CUST4790,19,973303.23,51226.485789473685
CUST4791,17,823201.0,48423.58823529412
CUST4792,23,979256.37,42576.363913043475
CUST4793,20,1157361.03,57868.0515
CUST4794,20,927526.88,46376.344
CUST4795,19,835985.33,43999.22789473684
CUST4796,21,978612.73,46600.60619047619
CUST4797,13,702131.77,54010.13615384616
CUST4798,24,1325930.28,55247.095
CUST4799,12,710314.61,59192.88416666666
CUST48,26,1123601.75,43215.45192307692
CUST480,18,964247.36,53569.29777777778
CUST4800,16,850691.52,53168.22
CUST4801,25,1039547.14,41581.8856
CUST4802,23,1098485.54,47760.24086956522
CUST4803,21,1009987.15,48094.62619047619
CUST4804,22,949075.19,43139.781363636364
CUST4805,16,820276.7999999999,51267.299999999996
CUST4806,26,1353316.88,52050.649230769224
CUST4807,25,1263652.19,50546.0876
CUST4808,12,411292.15,34274.34583333333
CUST4809,23,1316012.02,57217.91391304348
CUST481,22,1112940.92,50588.22363636363
CUST4810,20,1154055.38,57702.76899999999
CUST4811,22,1127010.3,51227.74090909091
CUST4812,21,997885.05,47518.33571428571
CUST4813,15,863530.42,57568.69466666667
CUST4814,27,1317325.81,48789.844814814816
CUST4815,24,1111231.97,46301.332083333335
CUST4816,16,884083.24,55255.2025
CUST4817,21,1030222.28,49058.20380952381
CUST4818,16,1037010.03,64813.126875
CUST4819,13,611139.6900000001,47010.74538461539
CUST482,14,700121.53,50008.680714285714
CUST4820,19,1020378.26,53704.11894736842
CUST4821,13,729690.97,56130.07461538461
CUST4822,16,1011476.35,63217.271875
CUST4823,13,728285.14,56021.93384615385
CUST4824,22,1114340.07,50651.821363636365
CUST4825,21,1085851.17,51707.19857142857
CUST4826,21,1119442.62,53306.791428571436
CUST4827,18,781836.34,43435.352222222224
CUST4828,21,1062634.3699999999,50601.63666666666
CUST4829,25,1146272.04,45850.8816
CUST483,15,860088.5,57339.23333333333
CUST4830,28,1113934.6400000001,39783.380000000005
CUST4831,17,986610.24,58035.89647058823
CUST4832,25,1073257.63,42930.305199999995
CUST4833,25,1229484.96,49179.3984
CUST4834,21,1082871.76,51565.321904761906
CUST4835,22,1109535.19,50433.417727272725
CUST4836,18,1020790.99,56710.610555555555
CUST4837,18,748564.42,41586.91222222222
CUST4838,25,1248759.95,49950.398
CUST4839,25,1290407.23,51616.2892
CUST484,20,881513.66,44075.683000000005
CUST4840,21,1101588.52,52456.59619047619
CUST4841,24,1397939.72,58247.488333333335
CUST4842,19,873660.89,45982.15210526316
CUST4843,24,1285548.24,53564.51
CUST4844,26,1108072.49,42618.17269230769
CUST4845,28,1561417.53,55764.911785714285
CUST4846,18,718860.91,39936.71722222222
CUST4847,34,1842718.3,54197.59705882353
CUST4848,17,739622.49,43507.205294117644
CUST4849,23,1296025.96,56348.95478260869
CUST485,26,1434485.99,55172.538076923076
CUST4850,20,1178763.8599999999,58938.19299999999
CUST4851,23,1068746.84,46467.25391304348
CUST4852,23,1330364.82,57841.94869565218
CUST4853,22,1252949.34,56952.24272727273
CUST4854,30,1487258.82,49575.294
CUST4855,28,1162239.03,41508.536785714285
CUST4856,22,1085474.18,49339.73545454545
CUST4857,24,1225856.31,51077.34625
CUST4858,20,1001594.44,50079.721999999994
CUST4859,26,943969.4299999999,36306.51653846154
CUST486,24,1278916.21,53288.175416666665
CUST4860,23,1011649.97,43984.78130434782
CUST4861,13,707222.64,54401.74153846154
CUST4862,25,1140028.59,45601.1436
CUST4863,17,859653.54,50567.855294117646
CUST4864,24,1150273.91,47928.07958333333
CUST4865,20,1185245.35,59262.2675
CUST4866,9,473514.66000000003,52612.740000000005
CUST4867,14,722211.56,51586.54
CUST4868,17,832161.91,48950.7005882353
CUST4869,18,759625.67,42201.42611111111
CUST487,23,1203651.88,52332.690434782606
CUST4870,25,1262711.65,50508.46599999999
CUST4871,26,1189072.15,45733.54423076923
CUST4872,16,1011295.3500000001,63205.959375000006
CUST4873,21,1202215.74,57248.36857142857
CUST4874,22,1210257.37,55011.69863636364
CUST4875,25,1328696.37,53147.8548
CUST4876,23,1071393.56,46582.32869565218
CUST4877,25,1415138.1099999999,56605.524399999995
CUST4878,17,910730.14,53572.361176470586
CUST4879,19,783027.04,41211.94947368421
CUST488,26,1222312.05,47012.001923076925
CUST4880,26,1442466.95,55479.498076923075
CUST4881,24,1327134.6099999999,55297.275416666664
CUST4882,19,1084540.07,57081.05631578948
CUST4883,19,894396.25,47073.48684210526
CUST4884,14,825680.82,58977.201428571425
CUST4885,14,764039.01,54574.215000000004
CUST4886,22,1070891.98,48676.90818181818
CUST4887,25,1371419.45,54856.778
CUST4888,21,1093407.4,52067.01904761904
CUST4889,28,1359482.68,48552.95285714285
CUST489,23,1194084.31,51916.709130434785
CUST4890,25,1174890.83,46995.633200000004
CUST4891,26,1470545.19,56559.430384615385
CUST4892,20,1033649.02,51682.451
CUST4893,20,1085440.66,54272.032999999996
CUST4894,16,947953.24,59247.0775
CUST4895,28,1402132.39,50076.15678571428
CUST4896,21,859043.38,40906.82761904762
CUST4897,22,1034093.27,47004.23954545455
CUST4898,25,1420584.92,56823.396799999995
CUST4899,21,1161927.7,55329.89047619047
CUST49,29,1256356.33,43322.63206896552
CUST490,22,1205406.07,54791.185000000005
CUST4900,20,948030.34,47401.517
CUST4901,23,1013076.39,44046.79956521739
CUST4902,13,746135.1599999999,57395.012307692305
CUST4903,18,729550.89,40530.605
CUST4904,19,1078728.1099999999,56775.16368421052
CUST4905,20,1035854.21,51792.7105
CUST4906,16,845906.15,52869.134375
CUST4907,16,567491.2999999999,35468.206249999996
CUST4908,25,1231216.45,49248.657999999996
CUST4909,20,1094739.92,54736.996
CUST491,20,951359.38,47567.969
CUST4910,20,1277047.63,63852.381499999996
CUST4911,23,1026751.59,44641.373478260866
CUST4912,23,1307766.76,56859.42434782609
CUST4913,30,1245056.57,41501.88566666667
CUST4914,21,979436.67,46639.84142857143
CUST4915,9,455990.52,50665.613333333335
CUST4916,21,942237.15,44868.43571428572
CUST4917,18,928620.0,51590.0
CUST4918,18,943479.79,52415.54388888889
CUST4919,17,949009.75,55824.10294117647
CUST492,22,1101438.61,50065.391363636365
CUST4920,12,564948.4400000001,47079.036666666674
CUST4921,21,1031949.0900000001,49140.43285714286
CUST4922,12,673794.19,56149.51583333333
CUST4923,19,767278.5,40383.07894736842
CUST4924,21,1100233.03,52392.049047619046
CUST4925,21,1261959.8900000001,60093.3280952381
CUST4926,24,1406859.54,58619.1475
CUST4927,18,815395.4,45299.74444444445
CUST4928,24,1301336.35,54222.34791666667
CUST4929,21,965795.98,45990.28476190476
CUST493,20,875536.72,43776.835999999996
CUST4930,19,692053.56,36423.87157894737
CUST4931,24,1146425.58,47767.732500000006
CUST4932,9,617218.83,68579.87
CUST4933,20,1063526.77,53176.3385
CUST4934,28,1488232.24,53151.15142857143
CUST4935,15,735389.71,49025.98066666666
CUST4936,23,965940.15,41997.397826086955
CUST4937,22,1183013.42,53773.33727272727
CUST4938,19,1214129.88,63901.57263157894
CUST4939,19,877145.39,46165.546842105265
CUST494,24,1175816.75,48992.364583333336
CUST4940,20,860965.13,43048.2565
CUST4941,17,944423.58,55554.32823529412
CUST4942,19,1146856.81,60360.884736842105
CUST4943,21,970447.61,46211.79095238095
CUST4944,18,836205.09,46455.83833333333
CUST4945,28,1436850.21,51316.07892857143
CUST4946,31,1342002.93,43290.41709677419
CUST4947,25,1132169.8800000001,45286.79520000001
CUST4948,21,1067196.5,50818.880952380954
CUST4949,19,1042225.91,54853.9952631579
CUST495,29,1375859.48,47443.43034482758
CUST4950,21,775370.3300000001,36922.39666666667
CUST4951,22,1301684.86,59167.493636363644
CUST4952,23,1144701.64,49769.63652173913
CUST4953,19,1019103.2,53637.01052631579
CUST4954,28,1610491.19,57517.542499999996
CUST4955,27,1485907.09,55033.59592592593
CUST4956,24,1064053.56,44335.565
CUST4957,14,588180.39,42012.885
CUST4958,24,1109338.44,46222.435
CUST4959,25,1292407.29,51696.291600000004
CUST496,13,682985.39,52537.337692307694
CUST4960,17,831519.8300000001,48912.93117647059
CUST4961,28,1321236.01,47187.00035714286
CUST4962,19,964332.87,50754.36157894737
CUST4963,21,1182142.29,56292.490000000005
CUST4964,24,931510.78,38812.949166666665
CUST4965,24,1076337.18,44847.3825
CUST4966,19,887511.22,46711.116842105264
CUST4967,27,1521923.07,56367.52111111111
CUST4968,25,1189165.46,47566.6184
CUST4969,25,1030403.37,41216.1348
CUST497,20,1031311.5,51565.575
CUST4970,14,786717.62,56194.11571428571
CUST4971,19,795732.83,41880.67526315789
CUST4972,20,968856.15,48442.8075
CUST4973,17,790601.24,46505.955294117644
CUST4974,18,904411.06,50245.05888888889
CUST4975,22,1321317.83,60059.90136363637
CUST4976,25,991403.16,39656.1264
CUST4977,16,842924.9400000001,52682.808750000004
CUST4978,12,641940.14,53495.011666666665
CUST4979,22,935249.03,42511.31954545455
CUST498,19,770535.86,40554.51894736842
CUST4980,18,1076121.99,59784.555
CUST4981,23,955853.18,41558.83391304348
CUST4982,17,733842.0599999999,43167.17999999999
CUST4983,18,779657.4099999999,43314.30055555555
CUST4984,27,1389588.71,51466.248518518514
CUST4985,26,1305567.27,50214.12576923077
CUST4986,21,796782.55,37942.026190476194
CUST4987,26,1328692.82,51103.57
CUST4988,20,974113.25,48705.6625
CUST4989,17,915471.39,53851.25823529412
CUST499,21,864082.28,41146.77523809524
CUST4990,15,733875.06,48925.004
CUST4991,25,1293632.26,51745.2904
CUST4992,21,1080516.4,51453.1619047619
CUST4993,21,880610.8,41933.84761904762
CUST4994,25,1288869.98,51554.7992
CUST4995,20,995436.58,49771.829
CUST4996,15,893877.97,59591.86466666667
CUST4997,23,1277546.49,55545.49956521739
CUST4998,23,1253489.88,54499.56
CUST4999,20,1106421.62,55321.081000000006
CUST5,28,1432839.2,51172.82857142857
CUST50,18,1015636.31,56424.23944444445
CUST500,25,1079312.23,43172.489199999996
CUST5000,17,664552.53,39091.32529411765
CUST501,29,1422720.14,49059.315172413786
CUST502,19,848687.1799999999,44667.74631578947
CUST503,26,1348500.41,51865.40038461538
CUST504,12,551098.51,45924.87583333333
CUST505,11,510541.70999999996,46412.88272727272
CUST506,16,784327.97,49020.498125
CUST507,19,872483.6799999999,45920.19368421052
CUST508,17,743543.45,43737.85
CUST509,25,1311515.0,52460.6
CUST51,23,1202949.03,52302.13173913043
CUST510,17,962112.28,56594.840000000004
CUST511,19,1084323.45,57069.65526315789
CUST512,19,1050072.03,55266.94894736842
CUST513,23,977446.72,42497.68347826087
CUST514,15,587175.64,39145.04266666667
CUST515,25,1033699.23,41347.9692
CUST516,17,1007388.66,59258.156470588234
CUST517,25,1061131.68,42445.267199999995
CUST518,12,520607.70999999996,43383.97583333333
CUST519,22,1113589.1400000001,50617.68818181819
CUST52,22,1014267.03,46103.04681818182
CUST520,19,1066553.93,56134.41736842105
CUST521,16,871514.93,54469.683125
CUST522,19,1076516.8,56658.778947368424
CUST523,19,730659.08,38455.74105263158
CUST524,16,841372.07,52585.754375
CUST525,14,968701.49,69192.96357142857
CUST526,17,768794.46,45223.20352941176
CUST527,16,991263.12,61953.945
CUST528,24,1166930.83,48622.11791666667
CUST529,16,918953.17,57434.573125
CUST53,12,284888.17,23740.680833333332
CUST530,19,1029300.46,54173.70842105263
CUST531,22,1009944.97,45906.589545454546
CUST532,19,783735.2899999999,41249.22578947368
CUST533,13,746343.61,57411.04692307692
CUST534,17,842212.61,49541.91823529411
CUST535,26,1376878.94,52956.88230769231
CUST536,17,905534.74,53266.74941176471
CUST537,19,862225.83,45380.30684210526
CUST538,12,574498.13,47874.84416666667
CUST539,17,980644.04,57684.943529411765
