transaction_id,customer_id,merchant_id,amount,country,payment_method,timestamp
TXN94467,CUST1993,MER304,98762.37,India,Credit Card,2026-06-10 04:11:23.364331
TXN94468,CUST2075,MER192,69643.25,USA,Net Banking,2026-06-05 20:50:28.278214
TXN94470,CUST2443,MER29,75227.74,Singapore,Debit Card,2026-05-25 20:46:15.610507
TXN94472,CUST1336,MER41,50884.79,UK,Credit Card,2026-06-07 23:52:21.093832
TXN94477,CUST3933,MER428,67637.58,India,Credit Card,2026-06-10 02:19:40.953694
TXN94478,CUST2504,MER172,76976.55,USA,Credit Card,2026-05-22 07:22:24.308474
TXN94484,CUST994,MER412,92790.57,Germany,Debit Card,2026-06-08 04:01:20.808766
TXN94487,CUST4440,MER497,91518.58,UK,Debit Card,2026-05-27 12:18:30.424248
TXN94488,CUST2844,MER250,58358.04,Germany,Net Banking,2026-05-26 18:25:06.965153
TXN94489,CUST2871,MER409,75579.14,USA,Credit Card,2026-05-28 23:31:26.490024
TXN94490,CUST2632,MER64,60330.76,UK,Debit Card,2026-05-26 19:43:06.023063
TXN94494,CUST4565,MER34,97313.95,Germany,Credit Card,2026-06-01 06:59:15.429833
TXN94497,CUST4597,MER246,78856.37,USA,Debit Card,2026-06-02 18:30:57.170897
TXN94501,CUST3765,MER137,98487.17,USA,Credit Card,2026-05-31 18:17:16.037344
TXN94502,CUST3031,MER102,69372.44,UK,Debit Card,2026-05-25 16:25:09.907000
TXN94504,CUST3565,MER288,87470.36,UK,Net Banking,2026-06-02 23:25:56.578436
TXN94505,CUST4954,MER260,77144.36,Singapore,Debit Card,2026-06-08 16:51:15.668247
TXN94507,CUST2914,MER306,54772.82,India,UPI,2026-05-30 18:20:15.971702
TXN94509,CUST1334,MER23,64751.22,USA,Net Banking,2026-06-04 10:59:05.199908
TXN94510,CUST3070,MER232,80209.13,UK,Net Banking,2026-05-25 16:39:46.348644
TXN94511,CUST2619,MER61,79839.3,USA,UPI,2026-06-12 01:37:01.498276
TXN94512,CUST1208,MER315,88165.03,Singapore,Credit Card,2026-06-06 22:48:07.561411
TXN94513,CUST2734,MER186,75155.55,Germany,Debit Card,2026-05-19 16:19:39.403874
TXN94515,CUST728,MER380,76180.69,UK,Debit Card,2026-06-15 06:35:39.477555
TXN94516,CUST4844,MER284,78132.14,Germany,Credit Card,2026-06-03 17:39:43.262460
TXN94517,CUST4269,MER164,73858.12,UK,Credit Card,2026-06-05 09:18:21.664283
TXN94521,CUST658,MER27,83032.38,Germany,Credit Card,2026-06-11 21:14:34.585837
TXN94522,CUST3923,MER338,81312.36,India,Net Banking,2026-06-14 16:26:48.429719
TXN94523,CUST2003,MER232,62195.15,India,Credit Card,2026-06-11 00:52:02.475575
TXN94525,CUST3994,MER14,99154.91,UK,Credit Card,2026-06-07 03:22:16.367097
TXN94526,CUST1948,MER466,92887.67,UK,UPI,2026-06-09 23:35:33.564531
TXN94534,CUST3874,MER103,58838.73,UK,Credit Card,2026-05-28 05:00:20.673766
TXN94535,CUST598,MER131,88444.39,Germany,Debit Card,2026-06-11 19:08:31.738341
TXN94536,CUST2659,MER271,82521.33,Singapore,Debit Card,2026-05-18 02:17:46.876367
TXN94537,CUST3637,MER475,73663.55,Singapore,Net Banking,2026-06-09 16:50:33.431154
TXN94538,CUST4225,MER402,82095.73,USA,Credit Card,2026-05-24 03:42:21.979954
TXN94539,CUST3997,MER493,65902.56,India,UPI,2026-06-09 02:21:43.028187
TXN94540,CUST1940,MER404,62693.81,UK,UPI,2026-05-17 22:42:14.894299
TXN94541,CUST4802,MER401,98861.94,Singapore,Credit Card,2026-05-20 18:41:24.401824
TXN94544,CUST3981,MER443,90309.11,UK,Credit Card,2026-05-30 08:15:41.972373
TXN94545,CUST2719,MER13,96116.74,Germany,Credit Card,2026-06-12 13:10:44.763954
TXN94546,CUST2412,MER150,87303.71,Germany,Debit Card,2026-05-24 22:31:35.714327
TXN94547,CUST1778,MER70,67588.69,Germany,Net Banking,2026-05-31 19:37:54.837861
TXN94549,CUST4843,MER270,76138.01,India,Credit Card,2026-06-01 19:21:14.313020
TXN94551,CUST4916,MER392,56500.84,UK,Credit Card,2026-05-24 08:20:42.927543
TXN94552,CUST114,MER143,92041.07,India,Credit Card,2026-06-12 11:51:22.691389
TXN94554,CUST3270,MER55,51080.12,UK,Net Banking,2026-05-24 06:51:05.856647
TXN94555,CUST2875,MER256,81004.47,UK,Net Banking,2026-05-24 04:38:50.067033
TXN94559,CUST1753,MER170,78475.68,UK,Net Banking,2026-06-06 20:17:46.981849
TXN94563,CUST4398,MER70,53831.83,USA,Credit Card,2026-06-12 01:48:11.205887
TXN94564,CUST1958,MER282,96651.04,UK,Credit Card,2026-06-03 06:03:58.405031
TXN94570,CUST3782,MER368,80698.98,Singapore,UPI,2026-05-17 14:57:54.487665
TXN94571,CUST4237,MER339,88486.92,Germany,UPI,2026-06-03 00:54:55.415684
TXN94572,CUST3793,MER346,50887.47,USA,Credit Card,2026-06-06 04:31:03.844366
TXN94574,CUST4531,MER64,99479.79,India,UPI,2026-05-24 23:50:47.528349
TXN94577,CUST1113,MER197,62879.47,USA,UPI,2026-05-21 09:55:27.306588
TXN94578,CUST1108,MER108,93443.77,Germany,Debit Card,2026-06-12 02:33:46.494834
TXN94581,CUST4281,MER192,62625.82,Germany,Net Banking,2026-05-26 06:08:37.397238
TXN94583,CUST3715,MER400,95617.95,USA,Debit Card,2026-06-13 16:28:22.217533
TXN94584,CUST477,MER36,95742.39,USA,Credit Card,2026-05-21 18:13:44.385447
TXN94590,CUST2614,MER119,55406.94,USA,UPI,2026-06-08 14:47:09.975599
TXN94592,CUST4088,MER33,82233.25,USA,Debit Card,2026-05-21 19:25:47.816656
TXN94594,CUST4423,MER451,81468.32,USA,Credit Card,2026-05-20 06:18:53.218170
TXN94595,CUST2080,MER364,80234.3,Germany,Credit Card,2026-06-13 03:00:09.329555
TXN94596,CUST3700,MER146,87855.13,Singapore,Net Banking,2026-06-13 12:35:07.911671
TXN94598,CUST3537,MER373,74184.96,Singapore,UPI,2026-05-30 06:05:42.901671
TXN94601,CUST2297,MER353,82321.22,UK,Net Banking,2026-05-30 13:56:16.746866
TXN94602,CUST587,MER269,62273.55,Germany,UPI,2026-05-18 02:57:58.670797
TXN94603,CUST3498,MER139,98517.4,USA,Debit Card,2026-05-24 03:15:53.598919
TXN94604,CUST1198,MER161,90155.27,Germany,UPI,2026-05-23 17:55:35.663049
TXN94605,CUST1426,MER340,51986.04,Singapore,UPI,2026-06-03 04:16:16.896154
TXN94609,CUST1292,MER114,57939.39,Singapore,Debit Card,2026-05-19 16:25:32.820966
TXN94612,CUST428,MER344,72352.53,India,Net Banking,2026-05-24 12:01:21.225947
TXN94616,CUST2128,MER21,77874.15,USA,UPI,2026-05-20 00:25:40.002688
TXN94617,CUST2960,MER211,85217.31,USA,Credit Card,2026-05-30 10:14:12.373555
TXN94619,CUST2604,MER44,98273.76,Germany,Net Banking,2026-06-06 22:03:14.713569
TXN94620,CUST829,MER87,88828.21,India,Net Banking,2026-06-01 19:53:50.031725
TXN94621,CUST970,MER390,93112.15,UK,Debit Card,2026-06-02 22:56:17.556652
TXN94624,CUST373,MER458,80355.11,UK,Debit Card,2026-06-12 17:09:19.652072
TXN94625,CUST2884,MER75,96290.34,USA,UPI,2026-05-18 16:29:34.558124
TXN94628,CUST4951,MER346,97235.96,India,Credit Card,2026-06-10 12:58:38.840899
TXN94632,CUST3392,MER90,88942.88,India,Credit Card,2026-06-16 07:22:32.080877
TXN94633,CUST286,MER462,94605.84,UK,UPI,2026-05-30 22:08:12.102487
TXN94635,CUST3459,MER469,54878.45,Germany,Credit Card,2026-05-19 05:35:13.861806
TXN94637,CUST3001,MER138,55587.01,UK,UPI,2026-06-16 02:03:48.508018
TXN94640,CUST1392,MER184,60248.57,UK,Debit Card,2026-06-15 01:03:17.654676
TXN94641,CUST1886,MER307,75471.19,Singapore,Net Banking,2026-06-06 07:57:46.261662
TXN94643,CUST78,MER266,54877.0,USA,Debit Card,2026-05-18 16:53:41.169029
TXN94644,CUST4421,MER1,86652.78,UK,Net Banking,2026-06-14 07:22:44.941589
TXN94648,CUST1657,MER190,93693.91,UK,Net Banking,2026-06-15 07:22:41.668871
TXN94650,CUST3018,MER205,61291.47,Germany,Credit Card,2026-05-18 22:56:29.370820
TXN94652,CUST2025,MER3,69908.56,USA,UPI,2026-06-06 10:56:42.833853
TXN94653,CUST3522,MER204,93502.42,Singapore,UPI,2026-06-02 02:32:36.230408
TXN94654,CUST2004,MER61,52523.65,Germany,Debit Card,2026-05-25 10:43:42.583927
TXN94655,CUST4939,MER449,73411.26,Singapore,UPI,2026-05-28 06:15:17.684894
TXN94657,CUST1539,MER159,50424.55,Singapore,UPI,2026-06-15 20:22:24.775190
TXN94658,CUST1004,MER34,56685.59,UK,UPI,2026-06-10 00:49:12.765531
TXN94659,CUST1183,MER423,76551.8,UK,Debit Card,2026-06-06 00:10:01.776594
TXN94660,CUST3318,MER214,63320.89,UK,Debit Card,2026-06-16 08:18:37.984240
TXN94662,CUST4685,MER29,70804.94,UK,Credit Card,2026-05-25 13:22:27.772110
TXN94663,CUST3988,MER103,63356.12,Singapore,Credit Card,2026-06-04 00:53:43.732431
TXN94664,CUST882,MER399,66746.21,UK,Credit Card,2026-05-18 22:25:11.877567
TXN94666,CUST3686,MER185,57719.23,India,Debit Card,2026-05-26 11:40:11.588744
TXN94674,CUST4332,MER270,77903.24,USA,Net Banking,2026-05-25 01:22:53.334009
TXN94676,CUST3649,MER460,52042.36,Singapore,Net Banking,2026-06-08 20:02:31.202105
TXN94677,CUST1814,MER370,74129.78,Germany,Net Banking,2026-06-01 01:55:34.216922
TXN94680,CUST4101,MER365,85183.8,Singapore,Net Banking,2026-05-28 20:20:05.296520
TXN94682,CUST3105,MER463,51830.58,USA,Net Banking,2026-06-11 07:18:11.971383
TXN94683,CUST163,MER269,58315.39,UK,Credit Card,2026-06-02 04:50:21.888041
TXN94684,CUST528,MER142,73374.89,UK,UPI,2026-05-20 11:13:40.786720
TXN94687,CUST2267,MER461,58870.8,Singapore,Net Banking,2026-06-05 18:54:02.505969
TXN94690,CUST3829,MER397,75588.47,USA,Credit Card,2026-05-23 03:35:45.331442
TXN94692,CUST1275,MER379,95081.56,USA,Credit Card,2026-06-10 11:21:24.393980
TXN94693,CUST945,MER30,83980.27,USA,Debit Card,2026-05-27 15:53:53.175672
TXN94694,CUST1885,MER468,57175.49,USA,Debit Card,2026-05-19 16:16:00.106166
TXN94695,CUST4112,MER13,76990.23,Germany,Debit Card,2026-05-25 19:49:08.475781
TXN94700,CUST3167,MER354,78194.51,UK,Debit Card,2026-06-10 20:33:00.729948
TXN94702,CUST4005,MER442,63391.51,Germany,UPI,2026-05-31 14:01:29.777208
TXN94703,CUST3872,MER99,96549.1,Germany,UPI,2026-05-19 13:03:43.733146
TXN94709,CUST3532,MER75,50003.43,India,Credit Card,2026-06-13 10:23:15.572054
TXN94711,CUST3984,MER195,50442.0,Singapore,Credit Card,2026-05-24 15:34:34.615272
TXN94714,CUST779,MER171,51934.45,Germany,Debit Card,2026-06-09 15:51:07.646011
TXN94715,CUST3096,MER161,75344.94,Germany,Net Banking,2026-05-18 18:08:40.968418
TXN94718,CUST2294,MER440,90698.95,UK,Credit Card,2026-05-26 03:49:20.135838
TXN94719,CUST3062,MER114,84960.53,USA,Debit Card,2026-06-06 19:33:10.560954
TXN94722,CUST2465,MER337,75746.33,USA,UPI,2026-05-23 09:07:55.127754
TXN94723,CUST499,MER489,81396.31,India,UPI,2026-05-29 01:54:02.804947
TXN94725,CUST1608,MER241,97762.36,India,Debit Card,2026-05-26 19:10:38.866636
TXN94727,CUST4075,MER291,65787.36,Germany,UPI,2026-06-01 21:59:51.486373
TXN94729,CUST3834,MER213,78108.61,India,Credit Card,2026-05-24 20:26:00.357799
TXN94731,CUST942,MER62,77225.24,UK,Net Banking,2026-06-08 04:15:39.650535
TXN94733,CUST2673,MER139,96299.99,UK,Credit Card,2026-05-30 20:56:37.059728
TXN94736,CUST4875,MER211,93274.09,Germany,UPI,2026-06-15 13:37:14.222626
TXN94743,CUST3999,MER36,76726.01,Germany,Debit Card,2026-06-11 12:45:09.321266
TXN94748,CUST3588,MER406,70777.7,USA,Credit Card,2026-06-08 07:04:39.632056
TXN94749,CUST183,MER157,70503.71,USA,Debit Card,2026-06-04 04:09:57.898300
TXN94750,CUST567,MER126,93153.08,India,Debit Card,2026-06-06 20:35:38.946551
TXN94752,CUST464,MER414,63198.31,Singapore,Credit Card,2026-06-06 23:46:57.240407
TXN94754,CUST487,MER344,77631.23,India,Credit Card,2026-06-06 23:00:52.668303
TXN94755,CUST1987,MER265,51737.17,Germany,Debit Card,2026-06-04 20:47:11.571016
TXN94756,CUST2704,MER85,98835.79,USA,Net Banking,2026-06-16 10:16:51.583863
TXN94758,CUST4801,MER41,79691.77,Singapore,Credit Card,2026-05-28 02:15:44.805292
TXN94759,CUST2367,MER421,90191.37,India,Net Banking,2026-05-29 04:49:15.058513
TXN94761,CUST2618,MER141,80893.3,Singapore,Credit Card,2026-06-05 14:42:01.326282
TXN94762,CUST779,MER390,71901.25,Germany,Credit Card,2026-06-13 19:32:12.960009
TXN94763,CUST2470,MER413,79254.66,UK,UPI,2026-06-10 02:17:23.840814
TXN94764,CUST2644,MER490,92912.42,Germany,Debit Card,2026-06-07 17:56:49.455476
TXN94765,CUST3377,MER446,76672.96,USA,Credit Card,2026-05-26 20:59:26.396486
TXN94769,CUST2570,MER347,50613.31,UK,Credit Card,2026-06-10 20:35:26.569269
TXN94771,CUST4163,MER17,56422.33,USA,Debit Card,2026-06-16 02:40:14.701221
TXN94772,CUST2155,MER369,81066.09,Singapore,Debit Card,2026-05-21 04:02:56.565439
TXN94774,CUST1135,MER369,52270.88,UK,UPI,2026-05-26 18:40:44.833371
TXN94775,CUST1813,MER129,72189.56,Singapore,Debit Card,2026-06-04 07:10:17.980718
TXN94776,CUST1992,MER88,72181.21,Germany,Net Banking,2026-06-10 03:48:23.423016
TXN94783,CUST3047,MER171,66691.31,USA,Debit Card,2026-06-03 23:29:55.748217
TXN94784,CUST1808,MER59,56942.96,USA,Credit Card,2026-06-12 20:28:58.119714
TXN94787,CUST3203,MER147,71711.61,Germany,Net Banking,2026-06-04 22:30:32.775832
TXN94790,CUST1252,MER184,55009.3,USA,Credit Card,2026-05-18 02:22:44.915982
TXN94791,CUST4481,MER226,98459.95,Singapore,Credit Card,2026-06-08 08:03:02.657402
TXN94793,CUST2690,MER432,70943.98,USA,Debit Card,2026-05-25 11:14:15.228611
TXN94798,CUST473,MER325,61275.2,India,Net Banking,2026-06-02 00:56:37.019034
TXN94799,CUST172,MER71,67738.31,UK,Debit Card,2026-06-01 16:54:59.791257
TXN94800,CUST2645,MER289,86850.23,Germany,Credit Card,2026-05-31 12:18:43.383077
TXN94801,CUST3300,MER21,58942.33,Singapore,Credit Card,2026-06-13 21:35:56.224897
TXN94805,CUST2022,MER332,51093.42,Singapore,Net Banking,2026-05-18 02:23:24.272777
TXN94808,CUST3217,MER90,62393.87,UK,UPI,2026-06-06 12:01:39.257070
TXN94809,CUST1165,MER428,81253.55,UK,Net Banking,2026-06-08 21:29:55.312825
TXN94815,CUST3120,MER370,66707.94,India,Credit Card,2026-05-20 09:26:04.204907
TXN94818,CUST4643,MER325,82733.2,Singapore,Credit Card,2026-06-06 09:49:05.433342
TXN94819,CUST696,MER14,92010.9,USA,Net Banking,2026-05-19 16:55:09.436857
TXN94820,CUST3573,MER119,83894.4,Germany,Credit Card,2026-06-09 16:27:52.665269
TXN94821,CUST4130,MER291,72702.45,Germany,Credit Card,2026-06-07 08:43:09.661697
TXN94823,CUST2390,MER210,86720.95,India,Net Banking,2026-06-14 15:14:30.818335
TXN94824,CUST2384,MER391,58193.28,UK,Net Banking,2026-05-20 01:47:03.038667
TXN94825,CUST3746,MER65,91698.4,Germany,Debit Card,2026-05-22 06:35:34.533244
TXN94828,CUST696,MER369,82019.86,Singapore,Credit Card,2026-05-28 17:18:31.424290
TXN94829,CUST2702,MER453,97052.51,UK,Debit Card,2026-05-17 21:04:30.071233
TXN94831,CUST3137,MER26,57127.71,UK,Debit Card,2026-05-29 21:46:50.013226
TXN94832,CUST4744,MER214,66546.38,USA,Credit Card,2026-05-19 06:17:55.470819
TXN94833,CUST4344,MER222,94299.5,UK,Net Banking,2026-05-26 02:41:28.759431
TXN94835,CUST4056,MER62,73032.53,Singapore,Debit Card,2026-06-04 02:31:02.149200
TXN94836,CUST1737,MER254,90730.1,Germany,UPI,2026-06-15 00:00:44.023941
TXN94837,CUST1904,MER208,58448.65,Singapore,Net Banking,2026-06-06 04:02:39.818727
TXN94839,CUST4856,MER448,50965.92,USA,UPI,2026-05-22 14:18:23.784689
TXN94841,CUST927,MER354,52706.83,Singapore,Debit Card,2026-06-15 15:24:19.994813
TXN94842,CUST2225,MER106,91621.85,UK,Debit Card,2026-06-15 13:50:32.387136
TXN94847,CUST4785,MER234,78502.86,Germany,Credit Card,2026-05-18 05:41:14.476382
TXN94851,CUST4217,MER408,87543.37,USA,UPI,2026-05-31 22:17:15.232527
TXN94854,CUST2203,MER186,87025.65,India,Debit Card,2026-06-04 23:29:37.363337
TXN94857,CUST257,MER201,75686.14,UK,UPI,2026-06-05 07:24:57.789164
TXN94859,CUST3750,MER445,51854.55,USA,Net Banking,2026-06-07 18:38:15.512679
TXN94864,CUST1560,MER275,74284.11,India,Credit Card,2026-06-08 08:38:00.093570
TXN94865,CUST1594,MER266,73873.75,Germany,Debit Card,2026-05-22 09:37:41.315668
TXN94866,CUST1954,MER251,90687.88,Germany,UPI,2026-05-24 18:15:37.273890
TXN94868,CUST4584,MER499,64105.15,Germany,UPI,2026-06-04 07:24:04.130486
TXN94869,CUST2678,MER94,81318.56,USA,Debit Card,2026-05-25 14:36:20.460411
TXN94871,CUST851,MER27,96711.58,UK,Credit Card,2026-05-24 22:53:36.550222
TXN94872,CUST1788,MER432,71781.95,India,UPI,2026-05-19 12:30:37.409909
TXN94873,CUST4912,MER203,52971.46,Germany,Credit Card,2026-05-29 22:35:24.497203
TXN94875,CUST3026,MER247,61121.11,UK,Net Banking,2026-06-11 00:40:36.633453
TXN94877,CUST1768,MER121,60013.48,Singapore,Credit Card,2026-05-29 11:28:17.733731
TXN94878,CUST2249,MER110,99771.42,Germany,Debit Card,2026-05-30 18:20:21.155243
TXN94879,CUST704,MER148,80113.86,Singapore,UPI,2026-05-24 05:06:17.139421
TXN94880,CUST3352,MER176,65744.22,UK,Net Banking,2026-05-25 12:48:48.927679
TXN94881,CUST2310,MER118,76304.03,Singapore,Credit Card,2026-06-01 14:34:40.569928
TXN94882,CUST4602,MER120,79282.49,Germany,Debit Card,2026-05-25 02:04:01.029525
TXN94883,CUST1007,MER254,67519.59,Singapore,Credit Card,2026-06-09 12:21:44.239947
TXN94886,CUST4491,MER28,61326.65,USA,Debit Card,2026-06-16 02:07:26.742989
TXN94887,CUST733,MER62,65254.0,India,Credit Card,2026-06-11 14:09:31.461742
TXN94889,CUST1212,MER352,98729.22,USA,Debit Card,2026-06-06 06:04:05.903809
TXN94890,CUST2038,MER126,53565.46,UK,UPI,2026-05-18 13:00:16.886862
TXN94892,CUST4608,MER230,77373.65,India,UPI,2026-06-13 18:25:15.460501
TXN94895,CUST3876,MER173,73752.4,UK,Credit Card,2026-06-12 12:14:52.197956
TXN94897,CUST1390,MER179,65510.55,India,UPI,2026-05-30 00:09:25.613624
TXN94899,CUST3786,MER8,78825.59,Singapore,Credit Card,2026-05-17 14:17:33.243465
TXN94902,CUST4366,MER212,56629.57,UK,UPI,2026-06-07 12:55:38.341779
TXN94903,CUST673,MER419,50218.82,USA,Credit Card,2026-05-22 13:16:33.499617
TXN94905,CUST304,MER398,77309.33,India,Credit Card,2026-05-31 01:23:17.789722
TXN94906,CUST3618,MER276,51560.14,Germany,Debit Card,2026-06-16 04:30:08.575418
TXN94907,CUST788,MER173,62969.91,Singapore,Net Banking,2026-05-28 05:22:15.564752
TXN94915,CUST3591,MER259,56247.39,Germany,UPI,2026-06-07 11:02:19.396595
TXN94916,CUST3750,MER84,69264.08,Germany,Debit Card,2026-06-07 12:26:43.174463
TXN94918,CUST3304,MER162,92603.12,Germany,UPI,2026-06-12 16:23:24.872836
TXN94919,CUST1016,MER434,94906.96,India,Debit Card,2026-05-28 17:19:26.608678
TXN94920,CUST1242,MER192,68043.67,USA,Net Banking,2026-06-14 21:18:55.697539
TXN94921,CUST3092,MER419,62986.45,India,Credit Card,2026-06-12 02:24:39.449813
TXN94925,CUST1800,MER309,79619.77,USA,Net Banking,2026-05-24 13:53:15.081500
TXN94927,CUST429,MER153,65240.89,Germany,Debit Card,2026-06-13 08:11:06.172940
TXN94930,CUST1322,MER261,72129.56,USA,Net Banking,2026-06-12 01:53:26.279801
TXN94931,CUST1258,MER215,63056.33,USA,Credit Card,2026-06-12 15:25:13.752488
TXN94932,CUST1797,MER157,92472.82,UK,Credit Card,2026-05-25 06:56:25.132223
TXN94935,CUST2601,MER431,74837.0,Germany,Net Banking,2026-06-09 16:31:13.088141
TXN94936,CUST2595,MER445,63605.03,Germany,Net Banking,2026-06-13 11:04:05.349856
TXN94939,CUST3630,MER298,54529.93,UK,UPI,2026-06-05 11:52:27.065151
TXN94942,CUST643,MER387,80892.93,UK,Credit Card,2026-05-31 14:11:18.298277
TXN94943,CUST1579,MER298,86441.4,Singapore,Debit Card,2026-06-12 17:29:41.112438
TXN94944,CUST738,MER391,52928.64,India,Credit Card,2026-05-27 01:48:50.497582
TXN94947,CUST449,MER495,82970.74,Germany,Net Banking,2026-05-26 23:58:40.059215
TXN94950,CUST4926,MER302,64807.83,UK,Debit Card,2026-05-17 11:44:03.622755
TXN94951,CUST3286,MER165,60731.01,USA,Credit Card,2026-05-31 04:21:36.695998
TXN94952,CUST2135,MER324,51758.04,Germany,UPI,2026-05-25 05:23:17.066895
TXN94955,CUST2073,MER415,72787.98,Singapore,Credit Card,2026-05-25 05:58:56.123993
TXN94957,CUST4387,MER142,57288.88,USA,Credit Card,2026-06-11 04:13:41.287215
TXN94958,CUST1275,MER112,54455.57,Germany,Net Banking,2026-06-12 12:15:10.935314
TXN94960,CUST4953,MER289,91624.96,Germany,UPI,2026-06-06 22:44:36.103320
TXN94961,CUST3071,MER380,87746.06,USA,Credit Card,2026-06-12 06:11:50.359664
TXN94964,CUST653,MER267,65840.76,Germany,Net Banking,2026-05-22 05:29:21.798089
TXN94965,CUST2360,MER31,68903.96,Singapore,UPI,2026-05-30 03:10:04.443532
TXN94968,CUST1691,MER199,99176.15,India,Debit Card,2026-05-18 17:33:05.671354
TXN94969,CUST31,MER293,57724.91,Germany,UPI,2026-05-22 22:38:19.158142
TXN94972,CUST2654,MER471,58685.91,Germany,UPI,2026-05-25 21:26:54.463304
TXN94975,CUST4315,MER42,67078.89,USA,Debit Card,2026-06-09 14:19:50.508391
TXN94976,CUST1740,MER361,85092.97,Germany,Net Banking,2026-06-11 08:31:41.230668
TXN94978,CUST4360,MER470,98866.81,India,Net Banking,2026-05-17 14:22:16.395261
TXN94979,CUST3734,MER356,54093.4,UK,Credit Card,2026-06-10 00:18:37.981994
TXN94980,CUST354,MER370,70743.47,Singapore,Debit Card,2026-05-28 14:47:25.767408
TXN94981,CUST2450,MER134,81362.97,Singapore,UPI,2026-06-12 15:49:14.364464
TXN94982,CUST4555,MER249,85299.61,Singapore,UPI,2026-06-14 08:38:55.776920
TXN94983,CUST3462,MER289,82239.31,India,Debit Card,2026-05-20 19:43:50.147671
TXN94984,CUST2669,MER33,99410.15,India,Credit Card,2026-05-27 21:32:02.064755
TXN94986,CUST1579,MER2,67879.89,UK,UPI,2026-06-12 23:58:08.630633
TXN94987,CUST3321,MER29,87457.68,USA,Net Banking,2026-06-05 17:10:54.913743
TXN94989,CUST2755,MER385,78751.09,UK,Net Banking,2026-05-27 07:07:10.924202
TXN94994,CUST2347,MER330,96882.31,Singapore,Debit Card,2026-06-05 04:42:44.786367
TXN94996,CUST947,MER203,61246.29,Germany,Credit Card,2026-05-27 16:23:36.741764
TXN94997,CUST4989,MER359,93484.46,UK,Net Banking,2026-06-04 19:08:41.159840
TXN94998,CUST3599,MER244,73366.41,Germany,Net Banking,2026-05-20 23:35:18.058370
TXN95001,CUST2695,MER29,77841.26,Germany,Debit Card,2026-06-14 21:54:48.634926
TXN95002,CUST4847,MER185,87244.85,Germany,UPI,2026-05-29 21:49:11.163999
TXN95003,CUST3182,MER251,50646.2,India,UPI,2026-05-26 13:08:20.191881
TXN95005,CUST146,MER456,57572.16,India,UPI,2026-06-07 15:45:15.009110
TXN95007,CUST1142,MER58,90902.5,USA,Credit Card,2026-05-21 09:17:37.174643
TXN95008,CUST560,MER497,71289.99,Singapore,Net Banking,2026-05-20 17:34:07.888588
TXN95013,CUST737,MER250,52775.29,Singapore,UPI,2026-06-14 02:09:55.588269
TXN95014,CUST4525,MER464,74373.11,UK,Credit Card,2026-05-22 17:27:41.792076
TXN95015,CUST4657,MER339,92488.04,USA,Net Banking,2026-06-11 20:10:11.830127
TXN95018,CUST1111,MER469,68187.19,Singapore,Credit Card,2026-05-31 01:55:59.934412
TXN95019,CUST3854,MER495,75655.39,India,UPI,2026-05-29 00:06:37.541506
TXN95020,CUST1056,MER290,63424.36,Singapore,UPI,2026-06-09 12:19:15.544278
TXN95022,CUST3858,MER363,83217.03,India,Credit Card,2026-06-08 12:33:30.363633
TXN95023,CUST2826,MER65,58348.59,USA,Credit Card,2026-06-14 01:05:19.058493
TXN95024,CUST4779,MER316,83871.28,Singapore,Net Banking,2026-06-10 15:17:37.219484
TXN95025,CUST3894,MER126,72532.3,Germany,Credit Card,2026-05-21 05:43:26.005316
TXN95026,CUST4803,MER153,60996.35,Germany,UPI,2026-05-27 02:27:32.300673
TXN95027,CUST4139,MER372,64633.0,Germany,UPI,2026-05-20 17:16:53.779047
TXN95031,CUST4393,MER5,66802.66,USA,Net Banking,2026-05-30 18:14:00.772916
TXN95032,CUST2799,MER47,63976.01,UK,Credit Card,2026-06-06 21:53:03.451659
TXN95033,CUST982,MER224,93890.41,India,Net Banking,2026-05-29 05:34:12.209921
TXN95035,CUST4255,MER319,61658.55,Singapore,Net Banking,2026-06-01 02:36:25.449871
TXN95036,CUST4014,MER93,97940.14,India,UPI,2026-05-19 02:00:40.586637
TXN95038,CUST1720,MER342,88630.83,Germany,Net Banking,2026-06-02 23:23:40.146506
TXN95040,CUST4919,MER118,90728.62,UK,Net Banking,2026-05-23 19:14:58.347791
TXN95041,CUST433,MER169,91887.52,Singapore,Net Banking,2026-06-13 04:32:36.821855
TXN95043,CUST588,MER136,56075.98,Germany,Credit Card,2026-06-13 00:43:42.569258
TXN95046,CUST2773,MER363,79120.14,Singapore,Net Banking,2026-06-07 09:43:07.773283
TXN95048,CUST1282,MER214,70435.56,India,Net Banking,2026-05-20 16:53:55.199395
TXN95049,CUST4597,MER317,69463.93,Singapore,Credit Card,2026-06-04 08:27:21.305930
TXN95050,CUST3511,MER138,98585.45,India,Debit Card,2026-06-13 03:42:06.481611
TXN95052,CUST2363,MER250,97879.13,India,Debit Card,2026-05-26 18:45:06.448985
TXN95053,CUST2634,MER314,60912.73,Singapore,Credit Card,2026-06-04 19:18:52.372351
TXN95054,CUST1002,MER233,58847.86,India,Credit Card,2026-06-13 21:10:04.796500
TXN95055,CUST2166,MER20,61625.57,UK,Net Banking,2026-05-30 14:44:24.201938
TXN95056,CUST2129,MER270,50239.45,USA,Credit Card,2026-06-16 05:59:22.713830
TXN95058,CUST4452,MER153,59559.94,USA,Debit Card,2026-05-31 21:22:13.826073
